,0,1,2,3,4,5,6
146,8.593196866527649,-6.585983550309891,24.132603678585042,31.798291649667703,-48.76403523974423,-36.09715123999155,0.0
147,-17.455982685188758,-43.144056410546455,-1.792281568409777,0.13622232319605132,-50.774995381215035,-42.752009780112985,0.0
148,-43.44514617871624,-71.57393378500655,-30.369133257377513,-34.57808657192676,-41.859110756774214,-41.03453812093517,0.0
149,-63.23850649562013,-86.21446500701131,-54.03933623158963,-63.08686185574436,-27.033382660376077,-33.80406593389509,0.0
150,-71.33039781863812,-84.00811764167418,-65.7779683789417,-77.05818552768585,-11.827619855508516,-24.21559021539548,0.0
151,-64.71293597609741,-65.26365694864126,-61.35660054858516,-71.72463141833299,-0.4745946304276458,-14.702905717017615,0.0
152,-44.07561904304856,-33.84427607258789,-40.898533064349465,-47.57457180912343,5.187168383204295,-6.508656011758603,0.0
153,-13.846980827131432,3.346542147596267,-9.067069895893866,-10.391719119086815,5.819960617585139,0.22081265139817674,0.0
154,18.999036564801656,37.79960678196201,26.16910022039164,30.342378347563255,3.844761370699743,5.97962978637716,0.0
155,46.971835671142316,61.728409168754055,55.67779978264761,64.02168316657009,2.2643061816183305,11.350526387248777,0.0
156,64.13431776319055,70.44976551352767,71.58636907454306,81.71102977633979,3.4864251283273546,16.57940261284145,0.0
157,67.42052551275367,63.570785420230095,69.46016162952264,78.57269608035426,8.445103926190626,21.375906723649507,0.0
158,56.99863925249895,44.52132322471522,49.66366796127011,55.317153210010076,16.218058854612593,24.931559704725856,0.0
159,35.954920593113854,19.01228925540198,17.35223524147628,18.09933031657144,24.254046551085082,26.087017874012645,0.0
160,9.455040538181635,-6.701998964973711,-18.99045752350102,-23.21484003038151,29.171508741380904,23.61750794369442,0.0
161,-16.623238937921997,-27.30415376407646,-49.925697668828434,-57.801711374865675,27.933402576524543,16.694226091664575,0.0
162,-37.19029745713294,-39.447852054026825,-67.57850728791348,-76.78956534039932,19.06299585203257,5.477855354488469,0.0
163,-48.903603241684266,-42.07360798276491,-67.6813605084219,-75.59142940008508,3.430869633532353,-8.498705900522467,0.0
164,-50.47115579460447,-36.077336373178724,-50.66732756616278,-55.08435430925226,-15.769073244855875,-22.5135908687987,0.0
165,-42.605295283775945,-23.796928064686597,-21.471204810208206,-21.261820190476357,-33.861938144062265,-33.360446254695205,0.0
166,-27.690480912242464,-8.50279818812615,11.934074310758234,16.554948124303905,-46.0108017695749,-38.23762233810021,0.0
167,-9.18120984939091,6.194384187926971,40.78924801466738,48.365207215131534,-48.58751489198164,-35.540294311995694,0.0
168,9.127954479734726,17.013477984869922,57.92864848193341,66.22498877378848,-40.23373802174106,-25.36771054251193,0.0
169,23.843151096939806,21.726690838516504,59.613724035548216,66.28880929972044,-22.318832233278727,-9.595957250372606,0.0
170,32.57275074814852,19.770304207021937,46.32434996939517,49.599565656591835,1.3222146808261641,8.498097998229895,0.0
171,34.33074490846761,12.482493505910583,22.38763207491678,21.51979562478806,25.29968726547682,24.982022713374505,0.0
172,29.66214508693426,2.790833791250023,-5.403383373197045,-9.974625994897707,44.00980785324748,36.207532192114115,0.0
173,20.306590318380643,-5.7564196072996126,-29.790276820239,-36.643022203488954,53.05072359465484,39.67987305078972,0.0
174,8.595769527148065,-10.245990821608554,-45.02943650082341,-52.22637075568997,50.36123230333277,34.68424953245389,0.0
175,-3.065541990763535,-9.322974435927211,-48.23929437236325,-53.90368203076548,36.75769264887293,22.509620703817944,0.0
176,-12.642618629648368,-3.5690561253374575,-39.80132760252937,-42.61879034308009,15.661369344643731,6.122162538426522,0.0
177,-18.84733640534302,4.646379111572447,-22.820577613562676,-22.321285502587358,-7.896641178359829,-10.635614360347873,0.0
178,-21.226097733282273,11.923333586606859,-1.9739829379026474,1.457754267646962,-28.635081983740577,-24.05200049761838,0.0
179,-19.89324054514738,15.185714911700053,17.745961467875574,23.08169388833548,-42.2800164253394,-31.431762564273,0.0
180,-15.27028898275826,13.010325583487706,32.07135398981241,37.96025729875363,-46.40249257758336,-31.629591446403765,0.0
181,-8.145754971967762,6.031644170137575,38.208785744784464,43.31054937723175,-40.75148496025105,-25.16705203016602,0.0
182,0.21372421294049104,-3.6264190999915016,35.26547945396982,38.520763919671936,-27.096736880065578,-13.95375595041503,0.0
183,8.205745363444152,-13.207380759110578,24.297802400767694,25.09754561137757,-8.694043266783979,-0.7488601142518121,0.0
184,14.143902507391076,-20.116316306532937,8.019034950462583,6.2789854471242705,10.414617740790959,11.425029650155281,0.0
185,16.567920472943783,-22.597655844135744,-9.723613145808272,-13.560663973171756,26.157686814514193,19.86415384227739,0.0
186,14.69614368174065,-20.07320352177362,-24.69811125437849,-29.73743187228571,35.2483451396279,22.782875035034394,0.0
187,8.824103278811968,-13.097754628258485,-33.2289509686933,-38.29098164052394,35.92063741026857,19.774140089777745,0.0
188,0.439790248349226,-3.0935328240369273,-33.12145713490332,-36.990788014832276,28.37637369950565,11.956345273241666,0.0
189,-8.059280910240638,8.018954512157805,-24.32435487399745,-26.037689621600748,14.786505305575588,1.7177488792003857,0.0
190,-14.05567462042714,18.129069027695706,-9.073191358114457,-8.172845904434283,-1.2294457761948365,-7.930287557818339,0.0
191,-15.571697356673333,25.17750318511561,8.607467788305996,11.92509078573677,-15.508787997185678,-14.174866527323783,0.0
192,-11.939896661236126,27.500023129075686,23.904141228213717,28.792231445816014,-24.40662078316832,-15.181220600079534,0.0
193,-4.003457186547408,24.293711497455234,32.52457135247293,37.670620446751315,-25.805289787338154,-10.677729445322935,0.0
194,6.118052387943699,15.986319885668792,31.996247830928652,35.96694434843789,-19.768615200947835,-2.135448005905104,0.0
195,15.464893251098268,4.2250920808715335,22.434645769244256,24.08724351785348,-8.562917541259893,7.56701111511898,0.0
196,20.90107575520655,-8.565118661700964,6.510796045838916,5.342662819575111,4.017878084696882,14.958000663984329,0.0
197,20.084715610352887,-19.7962833707342,-11.296590275039605,-14.976715951339074,13.864544710475123,17.11647486484076,0.0
198,12.412834065241114,-27.258872189892486,-25.96525348892343,-31.111958047329594,17.90869182566206,12.757330739718313,0.0
199,-0.5207545757612806,-29.539544585754527,-33.357960340152346,-38.491797881686765,15.118831112876741,2.8053190058506345,0.0
200,-15.172794482996423,-26.249104291688298,-31.40079664354664,-35.0435460533227,6.80014595261563,-9.76989603933815,0.0
201,-27.02116658364828,-18.043527748160756,-20.67947071149547,-21.7904580882864,-3.8974957480125987,-20.846194217417953,0.0
202,-31.984978896818376,-6.4787174634445535,-4.258537358212905,-2.5440040747293153,-13.092163257807155,-26.497363990574158,0.0
203,-27.811636665071802,6.294901252193583,13.216553337689916,17.215028308731135,-17.497223218036055,-24.332745431584087,0.0
204,-14.95709653849282,17.90759372344914,26.877954215248593,31.95401469547224,-15.51541669093551,-14.369318417148278,0.0
205,3.390753786201657,26.18382891664983,33.04171167505963,37.70797526509081,-7.734198154062447,0.8829030633291879,0.0
206,22.160912414554822,29.55321898061382,30.21675864064059,33.178089320064686,3.3097873099154356,17.141454369244055,0.0
207,35.87790688606168,27.35955959270632,19.450054225720734,20.005153564668717,13.98715168621711,29.63794250259113,0.0
208,40.33231745475527,20.023981585448354,3.9298732546233452,2.1585662300597193,20.777878475953372,34.57551715140755,0.0
209,33.89166756246311,8.981311704476397,-12.00015701482927,-15.321011840359887,21.40640202451074,30.28927740246391,0.0
210,18.055154281361297,-3.598370177076049,-24.102227473689396,-27.809105555177076,15.548746363640461,17.762637152638362,0.0
211,-2.9433960792683678,-15.251214841720483,-29.41375739840433,-32.37235844528627,4.89989997469884,0.34048222997793687,0.0
212,-23.36209210742267,-23.74922259163185,-26.9766761074208,-28.45326398236182,-7.399616821166127,-17.261318535794757,0.0
213,-37.619557848331695,-27.550167907537116,-17.959937274454404,-17.825799514789438,-17.753316722977743,-30.322638882609752,0.0
214,-41.91828663713136,-26.092372897212414,-5.181395490051457,-3.8911247719024686,-23.205159185568647,-35.46127623857552,0.0
215,-35.30188967821496,-19.864968944553198,7.7939620577239666,9.426210792923278,-22.299372118932666,-31.545934783762704,0.0
216,-19.84974684430952,-10.24745645184791,17.680263135002242,18.815254169095738,-15.450916287677444,-19.929551663229063,0.0
217,0.02178394200943501,0.8087891380727115,22.333056837452865,22.432026228185585,-4.745063642205253,-3.962665131337758,0.0
218,18.90901498005279,11.21055370804551,21.198241955156718,20.225387696882578,6.750142607551808,12.04314380126074,0.0
219,31.961740107520612,19.128204517771962,15.264747311007014,13.70061327339198,15.905960338764388,24.047664770941893,0.0
220,36.21407501121561,23.338598309226043,6.587359963376983,5.248137907963809,20.433541500740887,29.36644663429543,0.0
221,31.297859554485655,23.4194751205318,-2.44555533137013,-2.72615767184994,19.511866051275973,27.305449168057805,0.0
222,19.235071351075874,19.569820480063726,-9.760450696773233,-8.466813942598336,13.8923079348139,19.145254202030245,0.0
223,3.555801184812637,12.348790059832353,-13.945977827245965,-11.102025677007425,5.475576833482009,7.550371971229026,0.0
224,-11.703408493354715,2.8030775312542175,-14.388536917631207,-10.588850802984652,-3.3859224709006313,-4.325436862535618,0.0
225,-22.898266294490433,-7.354850613546816,-11.321826022020929,-7.568923720819946,-10.584406165508213,-13.745533151135803,0.0
226,-27.5698796890226,-16.05677495460354,-5.780596580024152,-3.1840918748916422,-14.76011069412251,-19.056446606322986,0.0
227,-24.986389012295305,-21.473416811056055,0.5899379381328984,1.1506829157186758,-15.484801426414307,-19.921381306036906,0.0
228,-16.253040033284066,-22.456642323877276,5.904223008696977,4.038843565292417,-13.101824318816668,-17.05811334519518,0.0
229,-3.9731719180534384,-18.758998081721145,8.559179698496985,4.472184240150025,-8.386540983836738,-11.681852243126514,0.0
230,8.415019077744127,-11.139418807164034,7.775247208947128,2.2133363922391283,-2.2777793889078097,-5.014616346403301,0.0
231,17.541083115278447,-1.2814090230796893,3.962859825331643,-1.9553715254559734,4.229344980510518,1.9550453818241493,0.0
232,21.03471451030282,8.582609962056623,-1.3072290250392289,-6.32464938149058,10.09275796243056,8.46065116434088,0.0
233,18.122245185507204,16.148865889526853,-5.843008361025918,-8.814847067681761,14.229400382176394,13.770352324395702,0.0
234,9.803963035439402,19.548881365591427,-7.707999052489095,-7.846478194695456,15.660250154474042,17.05975591167048,0.0
235,-1.3621082439024192,17.947833186759084,-6.031178316900856,-3.1119864673427955,13.81077329709376,17.51786796759754,0.0
236,-11.94201923720997,11.898678543576395,-1.3393539701941002,4.197899552253716,8.769518134192666,14.611255417605264,0.0
237,-18.61338116634739,3.139129322247811,4.73819059579872,11.854927541401928,1.3577335140534004,8.381788524307566,0.0
238,-19.138198603375564,-5.9360697042089186,10.140492750615387,17.420105913401898,-6.973416292277655,-0.32485283698176204,0.0
239,-13.095067867296194,-12.84054803885536,13.042091980129577,18.99835455698539,-14.391469502104556,-9.846871676207002,0.0
240,-2.1241496328581135,-15.618125430680465,12.378304865985868,15.775053942430588,-19.090757965013864,-18.008235506706484,0.0
241,10.518856932769367,-13.423993353591236,8.138629336746689,8.248525899508586,-19.76049154974072,-22.66104236486025,0.0
